Rod_X,Rod_Y,Rod_Z
0.04810154438018799,0.16922175884246826,0.50698322057724
0.048100411891937256,0.1692177802324295,0.5069712996482849
0.048101115971803665,0.16922025382518768,0.5069787502288818
0.048099298030138016,0.16921386122703552,0.5069595575332642
0.048098307102918625,0.16921037435531616,0.5069491267204285
0.0480998270213604,0.16921573877334595,0.506965160369873
0.04809926077723503,0.16921374201774597,0.5069591999053955
0.04810040071606636,0.16921773552894592,0.5069711804389954
0.048101603984832764,0.16922198235988617,0.5069838762283325
0.048099443316459656,0.1692143827676773,0.5069611072540283
0.04810062795877457,0.16921855509281158,0.5069736242294312
0.048101384192705154,0.1692212074995041,0.5069815516471863
0.04810122027993202,0.16922062635421753,0.5069798231124878
0.04810094088315964,0.16921964287757874,0.5069769024848938
0.04810021072626114,0.1692170947790146,0.5069692134857178
0.04809960722923279,0.16921494901180267,0.5069628357887268
0.04810114949941635,0.16922038793563843,0.5069791078567505
0.0481024831533432,0.1692250669002533,0.5069931149482727
0.04810309037566185,0.16922719776630402,0.5069995522499084
0.04810303822159767,0.16922703385353088,0.5069990158081055
0.04810237139463425,0.16922467947006226,0.506991982460022
0.048102717846632004,0.16922588646411896,0.5069956183433533
0.048103708773851395,0.16922937333583832,0.507006049156189
0.048106420785188675,0.16923893988132477,0.5070346593856812
0.04810497909784317,0.16923385858535767,0.5070194602012634
0.048103902488946915,0.16923007369041443,0.5070081353187561
0.04810452088713646,0.16923223435878754,0.5070146322250366
0.04810357093811035,0.1692289113998413,0.5070046186447144
0.048103850334882736,0.1692298799753189,0.5070075392723083
0.04810476303100586,0.16923309862613678,0.507017195224762
0.04810401424765587,0.16923044621944427,0.5070092678070068
0.04810481518507004,0.1692332774400711,0.5070177316665649
0.04810585081577301,0.1692369282245636,0.5070286393165588
0.04810643568634987,0.16923899948596954,0.5070348381996155
0.04810700938105583,0.16924099624156952,0.5070408582687378
0.048178523778915405,0.17046132683753967,0.5077946186065674
0.04810851439833641,0.16924628615379333,0.507056713104248
0.04810964688658714,0.1692502796649933,0.5070686340332031
0.04810953140258789,0.16924986243247986,0.5070674419403076
